actor_id,display_name,algorithm,community_id,community_size
ג'וליאנו_מר,ג'וליאנו מר,greedy_modularity,1,112
בני_אבני,בני אבני,greedy_modularity,1,112
__name__:אורן בלנגה,אורן בלנגה,greedy_modularity,1,112
פלד_(ראפר),פלד,greedy_modularity,1,112
הדס_ירון,הדס ירון,greedy_modularity,1,112
__name__:קוסטה קפלן,קוסטה קפלן,greedy_modularity,1,112
__name__:עמרי גבעון,עמרי גבעון,greedy_modularity,1,112
__name__:אלייזה וינטראוב,אלייזה וינטראוב,greedy_modularity,1,112
טליה_ברטפלד,טליה ברטפלד,greedy_modularity,1,112
יובל_סמו,יובל סמו,greedy_modularity,1,112
שירה_גפן,שירה גפן,greedy_modularity,1,112
לאורה_ריבלין,לאורה ריבלין,greedy_modularity,1,112
גל_גדות,גל גדות,greedy_modularity,1,112
__name__:מיכל רנד,מיכל רנד,greedy_modularity,1,112
לני_כהן,לני כהן,greedy_modularity,1,112
נועה_מימן,נועה מימן,greedy_modularity,1,112
__name__:הילה קפלן,הילה קפלן,greedy_modularity,1,112
דליה_שימקו,דליה שימקו,greedy_modularity,1,112
חני_פירסטנברג,חני פירסטנברג,greedy_modularity,1,112
גיל_ססובר,גיל ססובר,greedy_modularity,1,112
עמי_סמולרצ'יק,עמי סמולרצ'יק,greedy_modularity,1,112
__name__:ארנון צדוק,ארנון צדוק,greedy_modularity,1,112
__name__:זוהר דינר,זוהר דינר,greedy_modularity,1,112
אושרי_כהן,אושרי כהן,greedy_modularity,1,112
טלי_שרון,טלי שרון,greedy_modularity,1,112
מרים_זוהר,מרים זוהר,greedy_modularity,1,112
__name__:עמוס גיתאי,עמוס גיתאי,greedy_modularity,1,112
__name__:יפעת ברסי,יפעת ברסי,greedy_modularity,1,112
__name__:יבגני מוליבוגה,יבגני מוליבוגה,greedy_modularity,1,112
__name__:עמית אולמן,עמית אולמן,greedy_modularity,1,112
__name__:אסי דיין,אסי דיין,greedy_modularity,1,112
יהודה_לוי_(שחקן),יהודה לוי,greedy_modularity,1,112
איה_קורן,איה קורן,greedy_modularity,1,112
מאיה_מרון,מאיה מרון,greedy_modularity,1,112
לירון_לב,לירון לב,greedy_modularity,1,112
שאול_מזרחי,שאול מזרחי,greedy_modularity,1,112
יעל_פרל_בקר,יעל פרל בקר,greedy_modularity,1,112
מאור_כהן,מאור כהן,greedy_modularity,1,112
__name__:עמית מושקוביץ,עמית מושקוביץ,greedy_modularity,2,92
מוטי_גלעדי,מוטי גלעדי,greedy_modularity,2,92
איצ'ו_אביטל,איצ'ו אביטל,greedy_modularity,2,92
עידו_טאקו,עידו טאקו,greedy_modularity,2,92
עדי_גילת,עדי גילת,greedy_modularity,2,92
__name__:דשה טבורוננוביץ',דשה טבורוננוביץ',greedy_modularity,2,92
__name__:סרין סאנוסיאן,סרין סאנוסיאן,greedy_modularity,2,92
לנה_פרייפלד,לנה פרייפלד,greedy_modularity,2,92
__name__:קתרינה ולסנקו,קתרינה ולסנקו,greedy_modularity,2,92
__name__:דן דויטש,דן דויטש,greedy_modularity,2,92
שרון_זליקובסקי,שרון זליקובסקי,greedy_modularity,2,92
גיא_אדלר_(שחקן),גיא אדלר,greedy_modularity,2,92
__name__:היאלי יוסף זאדה,היאלי יוסף זאדה,greedy_modularity,2,92
יעל_שרוני,יעל שרוני,greedy_modularity,2,92
הילה_פלדמן,הילה פלדמן,greedy_modularity,2,92
רוזינה_קמבוס,רוזינה קמבוס,greedy_modularity,2,92
אברהם_שלום_לוי,אברהם שלום לוי,greedy_modularity,2,92
נלי_תגר,נלי תגר,greedy_modularity,2,92
דן_תורן,דן תורן,greedy_modularity,2,92
__name__:הלל ינאי שני,הלל ינאי שני,greedy_modularity,2,92
שירה_קצנלנבוגן,שירה קצנלנבוגן,greedy_modularity,2,92
דבורה_קידר,דבורה קידר,greedy_modularity,2,92
__name__:סמדי וולפמן,סמדי וולפמן,greedy_modularity,2,92
שרון_שטרק,שרון שטרק,greedy_modularity,2,92
איתי_תורג'מן,איתי תורג'מן,greedy_modularity,2,92
לירז_צ'רכי,לירז צ'רכי,greedy_modularity,2,92
מירי_מסיקה,מירי מסיקה,greedy_modularity,2,92
חיים_בנאי,חיים בנאי,greedy_modularity,2,92
פולי_רשף,פולי רשף,greedy_modularity,2,92
אלונה_איב,אלונה איב,greedy_modularity,2,92
אסתר_רדא,אסתר רדא,greedy_modularity,2,92
__name__:ג'וש פייס,ג'וש פייס,greedy_modularity,2,92
__name__:בני שיף,בני שיף,greedy_modularity,2,92
אוגוסט_דיל,אוגוסט דיל,greedy_modularity,2,92
נטע_גרטי,נטע גרטי,greedy_modularity,2,92
אווה_חדד,אווה חדד,greedy_modularity,2,92
בר_מיניאלי,בר מיניאלי,greedy_modularity,2,92
__name__:גל סלמון,גל סלמון,greedy_modularity,2,92
__name__:תמר ירושלמי,תמר ירושלמי,greedy_modularity,2,92
נורמן_עיסא,נורמן עיסא,greedy_modularity,2,92
__name__:מיקה רייס,מיקה רייס,greedy_modularity,2,92
__name__:משה ויידר,משה ויידר,greedy_modularity,2,92
ליה_אללוף,ליה אללוף,greedy_modularity,2,92
גיל_דסיאנו_ביטון,גיל דסיאנו ביטון,greedy_modularity,2,92
מארק_איווניר,מארק איווניר,greedy_modularity,2,92
__name__:שמוליק כהן,שמוליק כהן,greedy_modularity,2,92
דר_זוזובסקי,דר זוזובסקי,greedy_modularity,2,92
עידן_ברקאי,עידן ברקאי,greedy_modularity,2,92
__name__:אדם אבולעפיה,אדם אבולעפיה,greedy_modularity,2,92
__name__:אמיר פלדמן,אמיר פלדמן,greedy_modularity,2,92
נתן_דטנר,נתן דטנר,greedy_modularity,2,92
עוז_זהבי,עוז זהבי,greedy_modularity,2,92
אלי_אלטוניו,אלי אלטוניו,greedy_modularity,2,92
__name__:גיא גארנר,גיא גארנר,greedy_modularity,2,92
דניאל_ליטמן,דניאל ליטמן,greedy_modularity,2,92
אפרת_בן_צור,אפרת בן צור,greedy_modularity,2,92
שמואל_אדלמן,שמואל אדלמן,greedy_modularity,2,92
__name__:ז'וזפין דראי,ז'וזפין דראי,greedy_modularity,2,92
ליאל_דניר,ליאל דניר,greedy_modularity,2,92
__name__:אבי שניידמן,אבי שניידמן,greedy_modularity,2,92
בת_אל_מוסרי,בת אל מוסרי,greedy_modularity,2,92
עלית_קרייז,עלית קרייז,greedy_modularity,2,92
דריה_רוזן,דריה רוזן,greedy_modularity,2,92
יחזקאל_לזרוב,יחזקאל לזרוב,greedy_modularity,2,92
ישי_גולן,ישי גולן,greedy_modularity,2,92
אלכס_פלג,אלכס פלג,greedy_modularity,2,92
__name__:חנה אזולאי-הספרי,חנה אזולאי-הספרי,greedy_modularity,2,92
__name__:הדר דרור,הדר דרור,greedy_modularity,2,92
__name__:הגר בן-אשר,הגר בן-אשר,greedy_modularity,2,92
אופק_פסח,אופק פסח,greedy_modularity,2,92
גילה_אלמגור,גילה אלמגור,greedy_modularity,2,92
מיכה_סלקטר,מיכה סלקטר,greedy_modularity,2,92
אלי_גורנשטיין,אלי גורנשטיין,greedy_modularity,2,92
עודד_תאומי,עודד תאומי,greedy_modularity,2,92
__name__:יואב סעדיאן רוזנברג,יואב סעדיאן רוזנברג,greedy_modularity,2,92
__name__:גיא קפולניק,גיא קפולניק,greedy_modularity,2,92
מיכאל_אלוני,מיכאל אלוני,greedy_modularity,2,92
מיקי_לאון,מיקי לאון,greedy_modularity,2,92
ברוך_דוד,ברוך דוד,greedy_modularity,2,92
__name__:סילביה הוקס,סילביה הוקס,greedy_modularity,2,92
ג'וני_ערביד,ג'וני ערביד,greedy_modularity,2,92
שרית_לארי,שרית לארי,greedy_modularity,2,92
עידו_תדמור,עידו תדמור,greedy_modularity,2,92
אגם_רודברג,אגם רודברג,greedy_modularity,2,92
ג'יזל_סילבר,ג'יזל סילבר,greedy_modularity,2,92
יוסי_גרבר,יוסי גרבר,greedy_modularity,2,92
__name__:ג'וליה סמסון,ג'וליה סמסון,greedy_modularity,2,92
אנחל_בונני,אנחל בונני,greedy_modularity,2,92
מתי_אטלס,מתי אטלס,greedy_modularity,2,92
__name__:יואב כורש,יואב כורש,greedy_modularity,2,92
יעקב_זדה-דניאל,יעקב זדה-דניאל,greedy_modularity,2,92
נתי_קלוגר,נתי קלוגר,greedy_modularity,2,92
מתן_לקס,מתן לקס,greedy_modularity,3,91
חני_נחמיאס,חני נחמיאס,greedy_modularity,3,91
__name__:ספיר יוסף,ספיר יוסף,greedy_modularity,3,91
עמית_יגור,עמית יגור,greedy_modularity,3,91
ברוך_ברנר,ברוך ברנר,greedy_modularity,3,91
בר_כהן_מוראד,בר כהן מוראד,greedy_modularity,3,91
שלומי_ארבע,שלומי ארבע,greedy_modularity,3,91
עמי_אנידג'ר,עמי אנידג'ר,greedy_modularity,3,91
צופית_גרנט,צופית גרנט,greedy_modularity,3,91
עמית_מורשת,עמית מורשת,greedy_modularity,3,91
יובל_שם-טוב,יובל שם-טוב,greedy_modularity,3,91
ידין_גלמן,ידין גלמן,greedy_modularity,3,91
__name__:אודי קנבל,אודי קנבל,greedy_modularity,3,91
יואב_רוטמן,יואב רוטמן,greedy_modularity,3,91
רבקה_מיכאלי,רבקה מיכאלי,greedy_modularity,3,91
עמית_פרקש,עמית פרקש,greedy_modularity,3,91
דודו_ארז,דודו ארז,greedy_modularity,3,91
עודד_לאופולד,עודד לאופולד,greedy_modularity,3,91
עלי_סלימאן,עלי סלימאן,greedy_modularity,3,91
יותם_קושניר,יותם קושניר,greedy_modularity,3,91
ירון_ברלד,ירון ברלד,greedy_modularity,3,91
אסנת_חכים,אסנת חכים,greedy_modularity,3,91
מור_פולנוהר,מור פולנוהר,greedy_modularity,3,91
__name__:אור עדי,אור עדי,greedy_modularity,3,91
משה_דץ,משה דץ,greedy_modularity,3,91
מנואל_אלקסלסי_ורדי,מנואל אלקסלסי ורדי,greedy_modularity,3,91
עמית_רהב,עמית רהב,greedy_modularity,3,91
ליאנה_עיון,ליאנה עיון,greedy_modularity,3,91
__name__:רועי אסף,רועי אסף,greedy_modularity,3,91
גיל_וייס,גיל וייס,greedy_modularity,3,91
עומר_נודלמן,עומר נודלמן,greedy_modularity,3,91
ניב_סולטן,ניב סולטן,greedy_modularity,3,91
יון_תומרקין,יון תומרקין,greedy_modularity,3,91
שי_ורועי,שי ורועי,greedy_modularity,3,91
מיכל_ינאי,מיכל ינאי,greedy_modularity,3,91
שירה_לוי,שירה לוי,greedy_modularity,3,91
יהורם_גאון,יהורם גאון,greedy_modularity,3,91
יאיר_ניצני,יאיר ניצני,greedy_modularity,3,91
עדנה_בליליוס,עדנה בליליוס,greedy_modularity,3,91
אורנה_כץ,אורנה כץ,greedy_modularity,3,91
עירית_קפלן,עירית קפלן,greedy_modularity,3,91
מאיר_סוויסה,מאיר סוויסה,greedy_modularity,3,91
מולי_שולמן,מולי שולמן,greedy_modularity,3,91
קווין_רובין,קווין רובין,greedy_modularity,3,91
דנה_אברהם-סמו,דנה אברהם-סמו,greedy_modularity,3,91
אודי_ואביעד,אודי ואביעד,greedy_modularity,3,91
יקי_רייסנר,יקי רייסנר,greedy_modularity,3,91
יורם_זק,יורם זק,greedy_modularity,3,91
חיים_אוסדון,חיים אוסדון,greedy_modularity,3,91
__name__:אור יעקב,אור יעקב,greedy_modularity,3,91
אלי_קרן-אסף,אלי קרן-אסף,greedy_modularity,3,91
גל_אמיתי,גל אמיתי,greedy_modularity,3,91
__name__:מיכאל גלנסקי,מיכאל גלנסקי,greedy_modularity,3,91
חן_אמסלם-זגורי,חן אמסלם-זגורי,greedy_modularity,3,91
נועם_אימבר,נועם אימבר,greedy_modularity,3,91
ערן_בן_זאב,ערן בן זאב,greedy_modularity,3,91
משה_פולקנפליק,משה פולקנפליק,greedy_modularity,3,91
שראל_פיטרמן,שראל פיטרמן,greedy_modularity,3,91
דניאלה_קרטס,דניאלה קרטס,greedy_modularity,3,91
תומר_שחורי,תומר שחורי,greedy_modularity,3,91
עומר_דרור,עומר דרור,greedy_modularity,3,91
תיקי_דיין,תיקי דיין,greedy_modularity,3,91
ריימונד_אמסלם,ריימונד אמסלם,greedy_modularity,3,91
מאור_שוויצר,מאור שוויצר,greedy_modularity,3,91
__name__:תמיר ביידר,תמיר ביידר,greedy_modularity,3,91
נועה_קירל,נועה קירל,greedy_modularity,3,91
נאיה_פדרמן,נאיה פדרמן,greedy_modularity,3,91
נואל_ברקוביץ',נואל ברקוביץ',greedy_modularity,3,91
__name__:איתמר קליגר,איתמר קליגר,greedy_modularity,3,91
עמנואל_הלפרין,עמנואל הלפרין,greedy_modularity,3,91
רודי_סעדה,רודי סעדה,greedy_modularity,3,91
הילה_ערן,הילה ערן,greedy_modularity,3,91
__name__:אורנלה בס,אורנלה בס,greedy_modularity,3,91
__name__:נועם שנהב,נועם שנהב,greedy_modularity,3,91
עודד_פז,עודד פז,greedy_modularity,3,91
אלינה_לוי,אלינה לוי,greedy_modularity,3,91
דניאל_ג'יידלין,דניאל ג'יידלין,greedy_modularity,3,91
__name__:ג'רמי פינטו,ג'רמי פינטו,greedy_modularity,3,91
נטע_שפיגלמן,נטע שפיגלמן,greedy_modularity,3,91
__name__:יובל גל,יובל גל,greedy_modularity,3,91
אברהם_ארנסון,אברהם ארנסון,greedy_modularity,3,91
גיא_לואל,גיא לואל,greedy_modularity,3,91
יעל_שטולמן,יעל שטולמן,greedy_modularity,3,91
תומר_שרון,תומר שרון,greedy_modularity,3,91
טל_מוסרי,טל מוסרי,greedy_modularity,3,91
__name__:מיכל זיס,מיכל זיס,greedy_modularity,3,91
__name__:אביה ברוש,אביה ברוש,greedy_modularity,3,91
לירית_בלבן,לירית בלבן,greedy_modularity,3,91
__name__:שון גיטלמן,שון גיטלמן,greedy_modularity,3,91
און_רפאלי,און רפאלי,greedy_modularity,3,91
שמוליק_לוי,שמוליק לוי,greedy_modularity,3,91
עידן_עמדי,עידן עמדי,greedy_modularity,4,91
__name__:מעין ערמני,מעין ערמני,greedy_modularity,4,91
טיילור_מלכוב,טיילור מלכוב,greedy_modularity,4,91
רמי_הויברגר,רמי הויברגר,greedy_modularity,4,91
יפית_אסולין,יפית אסולין,greedy_modularity,4,91
__name__:גור יערי,גור יערי,greedy_modularity,4,91
אברהם_סלקטר,אברהם סלקטר,greedy_modularity,4,91
גל_מלכה_(שחקנית),גל מלכה,greedy_modularity,4,91
אורנה_בנאי,אורנה בנאי,greedy_modularity,4,91
שני_קליין,שני קליין,greedy_modularity,4,91
אולג_לוין,אולג לוין,greedy_modularity,4,91
אריאל_ברונז,אריאל ברונז,greedy_modularity,4,91
__name__:אלכסיי שטוקין,אלכסיי שטוקין,greedy_modularity,4,91
אביבה_נגוסה,אביבה נגוסה,greedy_modularity,4,91
רני_בלייר,רני בלייר,greedy_modularity,4,91
__name__:נעמה פריס,נעמה פריס,greedy_modularity,4,91
מתי_סרי,מתי סרי,greedy_modularity,4,91
אלון_דהן_(שחקן),אלון דהן,greedy_modularity,4,91
מעיין_בלום,מעיין בלום,greedy_modularity,4,91
__name__:יהודה אלמגור,יהודה אלמגור,greedy_modularity,4,91
__name__:ז'ניה וסרמן,ז'ניה וסרמן,greedy_modularity,4,91
משה_אשכנזי_(שחקן),משה אשכנזי,greedy_modularity,4,91
__name__:אדם חתוכה פלד,אדם חתוכה פלד,greedy_modularity,4,91
